,industry,index_x,target_founded,target_status,alive
97015,Drug Discovery,17881.0,2000.0,Alive / Active,1
97161,Drug Development,279022.0,2007.0,Alive / Active,1
97169,Medical Devices & Equipment,23423.0,2007.0,Acquired,0
97305,Pharmaceuticals / Drugs,241115.0,2001.0,Alive / Active,1
97451,Medical Devices & Equipment,328782.0,2001.0,Alive / Active,1
97595,Medical Devices & Equipment,187028.0,2009.0,Alive / Active,1
97647,Drug Development,241877.0,2008.0,Acquired,0
97652,Biotechnology,241897.0,2003.0,Acquired,0
97661,Medical Facilities & Services,241921.0,2005.0,Alive / Active,1
97706,Biotechnology,242048.0,2009.0,Alive / Active,1
97794,Drug Discovery,242134.0,2008.0,IPO / Went public,0
97846,Biotechnology,242261.0,2009.0,IPO / Went public,0
97935,Biotechnology,242609.0,2002.0,Alive / Active,1
97942,Healthcare Software,242739.0,2009.0,Alive / Active,1
98109,Medical Devices & Equipment,243016.0,2006.0,Alive / Active,1
98123,Internet Software & Services,64068.0,2004.0,Alive / Active,1
98126,Drug Development,12784.0,2001.0,IPO / Went public,0
98135,Biotechnology,243089.0,2004.0,Alive / Active,1
98193,Drug Development,422445.0,2003.0,IPO / Went public,0
98279,Medical Facilities & Services,98311.0,2008.0,Alive / Active,1
98430,Disease Diagnosis,308800.0,2003.0,Acquired,0
98542,Disease Diagnosis,381920.0,2000.0,Alive / Active,1
98604,Drug Development,244221.0,2009.0,IPO / Went public,0
98678,Drug Development,244364.0,2000.0,IPO / Went public,0
98711,Internet Software & Services,160513.0,2007.0,Acquired,0
98717,Internet Software & Services,244438.0,2000.0,Alive / Active,1
98860,Medical Devices & Equipment,244781.0,2003.0,Alive / Active,1
98894,Mobile Software & Services,244915.0,2008.0,Alive / Active,1
98917,Medical Facilities & Services,244952.0,2006.0,Alive / Active,1
98925,Pharmaceuticals / Drugs,339021.0,2001.0,IPO / Went public,0
99022,Disease Diagnosis,322896.0,2004.0,Alive / Active,1
99108,Health & Wellness (non-internet/mobile)…,245468.0,2010.0,Alive / Active,1
99214,Drug Delivery,413661.0,2006.0,Alive / Active,1
99264,Biotechnology,237598.0,2010.0,IPO / Went public,0
99272,Drug Development,245927.0,2007.0,Alive / Active,1
99329,Medical Facilities & Services,420621.0,2008.0,Alive / Active,1
99433,Dental Products & Services,339547.0,2003.0,Acquired,0
99624,Medical Devices & Equipment,314201.0,2010.0,Alive / Active,1
99652,Internet Software & Services,1918.0,2008.0,Acquired,0
99694,Medical Devices & Equipment,331508.0,2004.0,Alive / Active,1
99725,Mobile Software & Services,13268.0,2008.0,Alive / Active,1
99737,Medical Devices & Equipment,246343.0,2006.0,Acquired,0
99897,Medical Devices & Equipment,187029.0,2009.0,Alive / Active,1
99958,Drug Development,359093.0,2002.0,Alive / Active,1
99964,Biotechnology,246542.0,2003.0,Alive / Active,1
100179,Medical Equipment & Supplies,247005.0,2009.0,Alive / Active,1
100261,Medical Equipment & Supplies,236553.0,2006.0,Alive / Active,1
100343,Internet Software & Services,210344.0,2010.0,Alive / Active,1
100347,Medical Devices & Equipment,257561.0,2009.0,Alive / Active,1
100521,Internet Software & Services,248099.0,2009.0,Alive / Active,1
100523,Medical Devices & Equipment,248101.0,2010.0,Alive / Active,1
100572,Medical Devices & Equipment,248244.0,2010.0,IPO / Went public,0
100742,Medical Devices & Equipment,57679.0,2005.0,Alive / Active,1
100766,Healthcare Software,277445.0,2005.0,Alive / Active,1
101006,Healthcare Software,378721.0,2006.0,Alive / Active,1
101050,Biotechnology,249381.0,2004.0,Alive / Active,1
101090,Medical Facilities & Services,249566.0,2005.0,Alive / Active,1
101093,Biotechnology,77825.0,2005.0,Alive / Active,1
101177,Drug Development,249816.0,2009.0,Alive / Active,1
101204,Pharmaceuticals / Drugs,240807.0,2005.0,Alive / Active,1
101398,Biotechnology,249416.0,2004.0,Alive / Active,1
101408,Drug Manufacturing,337132.0,2010.0,IPO / Went public,0
101487,Medical Facilities & Services,30759.0,2002.0,Alive / Active,1
101583,Pharmaceuticals / Drugs,250664.0,2004.0,Alive / Active,1
101659,Biotechnology,250784.0,2003.0,IPO / Went public,0
101858,Medical Devices & Equipment,92067.0,2007.0,Acquired,0
101869,Medical Devices & Equipment,78599.0,2007.0,Dead / Inactive,0
101911,Disease Diagnosis,332431.0,2010.0,IPO / Went public,0
101986,Medical Devices & Equipment,251561.0,2010.0,Alive / Active,1
102043,Disease Diagnosis,251783.0,2009.0,Alive / Active,1
102062,Biotechnology,251697.0,2007.0,Alive / Active,1
102233,Medical Facilities & Services,252135.0,2003.0,Alive / Active,1
102235,Medical Devices & Equipment,252141.0,2009.0,Alive / Active,1
102456,Biotechnology,252666.0,2007.0,Alive / Active,1
102474,Healthcare Software,56969.0,2006.0,Alive / Active,1
102475,Biotechnology,252555.0,2006.0,Alive / Active,1
102481,Healthcare Software,252605.0,2007.0,Alive / Active,1
102751,Dental Products & Services,252963.0,2008.0,Alive / Active,1
102776,Medical Devices & Equipment,253443.0,2008.0,Alive / Active,1
102785,Medical Facilities & Services,498619.0,2004.0,Alive / Active,1
102915,Medical Devices & Equipment,260572.0,2009.0,Alive / Active,1
102953,Drug Development,245220.0,2003.0,Alive / Active,1
102967,Medical Facilities & Services,37156.0,2006.0,Acquired,0
102995,Internet Software & Services,253967.0,2000.0,Alive / Active,1
103001,Biotechnology,18034.0,2007.0,Alive / Active,1
103040,Biotechnology,354019.0,2007.0,Alive / Active,1
103062,Biotechnology,335883.0,2010.0,Alive / Active,1
103102,Medical Devices & Equipment,158366.0,2008.0,Alive / Active,1
103136,Medical Facilities & Services,90577.0,2008.0,Alive / Active,1
103357,Internet Software & Services,254952.0,2000.0,Alive / Active,1
103405,Biotechnology,255122.0,2000.0,Alive / Active,1
103472,Biotechnology,226945.0,2006.0,IPO / Went public,0
103486,Medical Devices & Equipment,255360.0,2007.0,Alive / Active,1
103617,Medical Devices & Equipment,29912.0,2001.0,Alive / Active,1
103633,Medical Devices & Equipment,365718.0,2003.0,Alive / Active,1
103749,Medical Devices & Equipment,255855.0,2010.0,Alive / Active,1
104016,Medical Facilities & Services,256467.0,2009.0,Alive / Active,1
104029,Biotechnology,226543.0,2010.0,Alive / Active,1
104271,Internet Software & Services,53046.0,2000.0,Alive / Active,1
104352,Medical Devices & Equipment,257240.0,2008.0,Alive / Active,1
104364,Disease Diagnosis,587555.0,2009.0,Alive / Active,1
104385,Dental Products & Services,642204.0,2010.0,Alive / Active,1
104410,Biotechnology,257373.0,2003.0,Acquired,0
104605,Health & Wellness (non-internet/mobile)…,276633.0,2009.0,Alive / Active,1
104656,Drug Discovery,325284.0,2009.0,IPO / Went public,0
104716,Medical Facilities & Services,260971.0,2010.0,IPO / Went public,0
104762,Medical Facilities & Services,299911.0,2010.0,Alive / Active,1
104780,Internet Software & Services,268389.0,2010.0,Alive / Active,1
104802,Medical Devices & Equipment,329245.0,2006.0,Alive / Active,1
104969,Medical Devices & Equipment,387220.0,2003.0,Alive / Active,1
105054,Medical Facilities & Services,259123.0,2005.0,Alive / Active,1
105096,Internet Software & Services,259215.0,2009.0,Alive / Active,1
105133,Pharmaceuticals / Drugs,259304.0,2004.0,Alive / Active,1
105165,Internet Software & Services,259400.0,2010.0,Alive / Active,1
105187,Medical Facilities & Services,250170.0,2009.0,Alive / Active,1
105199,Biotechnology,259431.0,2000.0,Acquired,0
105290,Drug Manufacturing,19363.0,2003.0,Acquired,0
105301,Pharmaceuticals / Drugs,22316.0,2007.0,Alive / Active,1
105309,Drug Manufacturing,334051.0,2004.0,Alive / Active,1
105330,Medical Devices & Equipment,259835.0,2010.0,Alive / Active,1
105451,Drug Development,313240.0,2009.0,IPO / Went public,0
105488,Medical Devices & Equipment,643496.0,2010.0,IPO / Went public,0
105560,Drug Development,310851.0,2009.0,IPO / Went public,0
105744,Internet Software & Services,85768.0,2010.0,Alive / Active,1
105893,Drug Development,273748.0,2003.0,Alive / Active,1
106127,Dental Products & Services,251097.0,2005.0,Alive / Active,1
106148,Biotechnology,482303.0,2005.0,Alive / Active,1
106149,Drug Development,665127.0,2007.0,Alive / Active,1
106240,Medical Devices & Equipment,257047.0,2010.0,Alive / Active,1
106290,Biotechnology,271883.0,2010.0,IPO / Went public,0
106296,Biotechnology,379297.0,2006.0,Alive / Active,1
106428,Biotechnology,262629.0,2010.0,Alive / Active,1
106529,Biotechnology,474264.0,2007.0,Alive / Active,1
106605,Medical Facilities & Services,262995.0,2010.0,Acquired,0
106709,Medical Facilities & Services,263357.0,2001.0,Alive / Active,1
106829,Medical Devices & Equipment,263829.0,2008.0,Alive / Active,1
106915,Medical Devices & Equipment,264079.0,2010.0,Alive / Active,1
106992,Medical Devices & Equipment,264404.0,2005.0,Alive / Active,1
107009,Healthcare Software,264481.0,2010.0,Alive / Active,1
107023,Dental Products & Services,264547.0,2006.0,Alive / Active,1
107049,Biotechnology,264617.0,2010.0,Alive / Active,1
107133,Biotechnology,264915.0,2009.0,Acquired,0
107169,Medical Facilities & Services,84697.0,2010.0,Alive / Active,1
107189,Medical Devices & Equipment,265108.0,2008.0,Alive / Active,1
107347,Dental Products & Services,300027.0,2009.0,Alive / Active,1
107362,Medical Devices & Equipment,121975.0,2006.0,Alive / Active,1
107509,Medical Devices & Equipment,265877.0,2010.0,Alive / Active,1
107594,Medical Devices & Equipment,266087.0,2009.0,Alive / Active,1
107615,Medical Facilities & Services,266142.0,2009.0,Alive / Active,1
107993,Drug Delivery,267315.0,2001.0,Alive / Active,1
108250,Drug Discovery,18800.0,2004.0,Alive / Active,1
108263,Mobile Software & Services,121480.0,2010.0,Alive / Active,1
108429,Drug Development,118750.0,2010.0,Alive / Active,1
108436,Biotechnology,257425.0,2003.0,IPO / Went public,0
108469,Drug Development,268475.0,2006.0,IPO / Went public,0
108541,Healthcare Software,268658.0,2010.0,Alive / Active,1
108642,Mobile Software & Services,268889.0,2008.0,Alive / Active,1
108957,Internet Software & Services,269526.0,2008.0,Alive / Active,1
109079,Medical Devices & Equipment,269733.0,2007.0,Alive / Active,1
109114,Biotechnology,21271.0,2007.0,Alive / Active,1
109356,Drug Development,337100.0,2000.0,IPO / Went public,0
109396,Biotechnology,23314.0,2002.0,IPO / Went public,0
109427,Medical Devices & Equipment,271833.0,2009.0,Alive / Active,1
109589,Dental Products & Services,270783.0,2010.0,Alive / Active,1
109828,Disease Diagnosis,340026.0,2005.0,Alive / Active,1
109892,Medical Facilities & Services,271659.0,2000.0,Alive / Active,1
109922,Drug Manufacturing,271723.0,2009.0,Alive / Active,1
110027,Medical Devices & Equipment,408944.0,2009.0,Alive / Active,1
110159,Mobile Software & Services,271949.0,2010.0,Alive / Active,1
110176,Drug Manufacturing,272021.0,2005.0,Alive / Active,1
110444,Healthcare Software,272412.0,2008.0,Alive / Active,1
110560,Drug Development,398487.0,2007.0,Alive / Active,1
110577,Drug Development,272791.0,2000.0,Acquired,0
110578,Medical Facilities & Services,272795.0,2002.0,IPO / Went public,0
110775,Drug Discovery,273355.0,2009.0,Alive / Active,1
110785,Internet Software & Services,273418.0,2010.0,Alive / Active,1
110937,Drug Delivery,273765.0,2009.0,Alive / Active,1
111050,Medical Devices & Equipment,25265.0,2004.0,Alive / Active,1
111219,Medical Devices & Equipment,274931.0,2010.0,Alive / Active,1
111339,Medical Devices & Equipment,274995.0,2010.0,IPO / Went public,0
111407,Drug Development,275214.0,2010.0,Alive / Active,1
111495,Pharmaceuticals / Drugs,542630.0,2009.0,Alive / Active,1
111645,Healthcare Software,275746.0,2010.0,Alive / Active,1
111648,Medical Devices & Equipment,275767.0,2007.0,Alive / Active,1
111717,Medical Facilities & Services,276005.0,2010.0,Alive / Active,1
111862,Drug Development,89980.0,2000.0,IPO / Went public,0
112129,Medical Devices & Equipment,439514.0,2009.0,Alive / Active,1
112243,Medical Devices & Equipment,277779.0,2002.0,Alive / Active,1
112340,Biotechnology,278071.0,2009.0,IPO / Went public,0
112387,Healthcare Software,184788.0,2006.0,Alive / Active,1
112400,Biotechnology,430335.0,2000.0,Alive / Active,1
112622,Pharmaceuticals / Drugs,249891.0,2007.0,IPO / Went public,0
112780,Biotechnology,333635.0,2004.0,IPO / Went public,0
113006,Drug Discovery,280204.0,2009.0,Alive / Active,1
113102,Medical Devices & Equipment,280343.0,2010.0,Alive / Active,1
113514,Medical Devices & Equipment,282012.0,2010.0,Acquired,0
113590,Medical Facilities & Services,282280.0,2010.0,Alive / Active,1
113786,Mobile Software & Services,282988.0,2010.0,Alive / Active,1
113924,Medical Devices & Equipment,283431.0,2008.0,Alive / Active,1
114093,Medical Devices & Equipment,327826.0,2009.0,Alive / Active,1
114116,Biotechnology,283882.0,2008.0,Alive / Active,1
114200,Medical Devices & Equipment,284296.0,2006.0,Alive / Active,1
114263,Biotechnology,284429.0,2010.0,Alive / Active,1
114280,Disease Diagnosis,284462.0,2000.0,Alive / Active,1
114761,Biotechnology,224787.0,2009.0,Alive / Active,1
114963,Medical Devices & Equipment,325104.0,2002.0,Alive / Active,1
115024,Medical Devices & Equipment,286444.0,2010.0,Alive / Active,1
115050,Internet Software & Services,147239.0,2006.0,Acquired,0
115152,Medical Facilities & Services,287265.0,2009.0,IPO / Went public,0
115276,Internet Software & Services,274321.0,2010.0,Alive / Active,1
115378,Medical Devices & Equipment,287537.0,2009.0,Alive / Active,1
115464,Medical Devices & Equipment,287719.0,2006.0,IPO / Went public,0
115475,Medical Facilities & Services,287750.0,2002.0,Alive / Active,1
115600,Medical Devices & Equipment,288022.0,2001.0,Alive / Active,1
115842,Medical Devices & Equipment,288792.0,2008.0,Assets Purchased,0
116022,Disease Diagnosis,19364.0,2008.0,Acquired,0
116048,Drug Development,289871.0,2001.0,Alive / Active,1
116157,Medical Facilities & Services,347852.0,2003.0,Acquired,0
116206,Drug Development,290261.0,2001.0,Alive / Active,1
116213,Drug Discovery,23542.0,2004.0,Alive / Active,1
116279,Biotechnology,290604.0,2002.0,IPO / Went public,0
116605,Medical Devices & Equipment,292032.0,2008.0,Alive / Active,1
116614,Internet Software & Services,292104.0,2001.0,Alive / Active,1
116620,Dental Products & Services,230585.0,2010.0,Alive / Active,1
116622,Medical Facilities & Services,292171.0,2006.0,Alive / Active,1
116659,Drug Manufacturing,98307.0,2001.0,Alive / Active,1
116967,Drug Development,293255.0,2008.0,IPO / Went public,0
117055,Medical Devices & Equipment,293594.0,2010.0,Alive / Active,1
117105,Drug Development,294677.0,2002.0,IPO / Went public,0
117147,Medical Devices & Equipment,283677.0,2006.0,Alive / Active,1
117206,Medical Devices & Equipment,346142.0,2009.0,Alive / Active,1
117235,Biotechnology,11231.0,2005.0,Alive / Active,1
117270,Medical Devices & Equipment,294446.0,2004.0,Alive / Active,1
117360,Drug Manufacturing,331813.0,2007.0,Alive / Active,1
117761,Medical Facilities & Services,296426.0,2010.0,Alive / Active,1
117944,Drug Manufacturing,296631.0,2007.0,Alive / Active,1
117951,Elective & Aesthetic Medicine,296675.0,2008.0,Alive / Active,1
117988,Biotechnology,320193.0,2005.0,Alive / Active,1
118345,Drug Manufacturing,297707.0,2010.0,Alive / Active,1
118698,Pharmaceuticals / Drugs,298910.0,2009.0,Alive / Active,1
118913,Medical Devices & Equipment,65213.0,2007.0,Alive / Active,1
118943,Medical Devices & Equipment,56695.0,2002.0,IPO / Went public,0
119715,Biotechnology,302104.0,2006.0,Alive / Active,1
119788,Medical Facilities & Services,302310.0,2005.0,Alive / Active,1
119880,Medical Devices & Equipment,302656.0,2010.0,Alive / Active,1
120012,Healthcare Software,303152.0,2003.0,Acquired,0
120109,Biotechnology,303709.0,2010.0,Alive / Active,1
120142,Drug Development,303852.0,2006.0,Alive / Active,1
120198,Biotechnology,304169.0,2005.0,Alive / Active,1
120410,Medical Facilities & Services,305601.0,2003.0,Alive / Active,1
120560,Medical Devices & Equipment,296668.0,2009.0,Alive / Active,1
120561,Drug Delivery,285888.0,2006.0,Alive / Active,1
120822,Healthcare Software,307139.0,2005.0,Acquired,0
120968,Biotechnology,300854.0,2009.0,Alive / Active,1
121103,Medical Facilities & Services,307959.0,2007.0,Alive / Active,1
121142,Internet Software & Services,374480.0,2000.0,Alive / Active,1
121190,Medical Facilities & Services,308228.0,2010.0,Alive / Active,1
121207,Biotechnology,308294.0,2007.0,Alive / Active,1
121239,Healthcare Software,308219.0,2006.0,Alive / Active,1
121328,Internet Software & Services,308628.0,2006.0,Merged,0
121451,Healthcare Software,448843.0,2010.0,Alive / Active,1
121471,Medical Devices & Equipment,309044.0,2009.0,Alive / Active,1
121573,Internet Software & Services,309258.0,2007.0,Alive / Active,1
121844,Drug Development,310000.0,2008.0,Alive / Active,1
121859,Healthcare Software,310082.0,2008.0,Alive / Active,1
121919,Drug Discovery,310179.0,2010.0,Alive / Active,1
121958,Biotechnology,310255.0,2007.0,Alive / Active,1
122036,Drug Discovery,310449.0,2008.0,Alive / Active,1
122185,Biotechnology,310745.0,2001.0,Alive / Active,1
122296,Internet Software & Services,311122.0,2000.0,Alive / Active,1
122360,Medical Devices & Equipment,335614.0,2009.0,Alive / Active,1
122596,Biotechnology,429086.0,2001.0,Alive / Active,1
123052,Medical Facilities & Services,312385.0,2002.0,Alive / Active,1
123060,Internet Software & Services,317187.0,2009.0,Alive / Active,1
123216,Medical Devices & Equipment,264753.0,2010.0,Alive / Active,1
123330,Biotechnology,313334.0,2010.0,IPO / Went public,0
123358,Medical Facilities & Services,313422.0,2001.0,Alive / Active,1
123414,Medical Facilities & Services,313647.0,2004.0,Alive / Active,1
123449,Medical Devices & Equipment,57759.0,2008.0,Alive / Active,1
123463,Drug Development,568204.0,2010.0,Alive / Active,1
123523,Drug Manufacturing,314107.0,2006.0,Alive / Active,1
123638,Internet Software & Services,599688.0,2001.0,Acquired,0
123796,Medical Devices & Equipment,315114.0,2000.0,Alive / Active,1
123859,Drug Discovery,315180.0,2010.0,Alive / Active,1
123907,Medical Devices & Equipment,346934.0,2003.0,Alive / Active,1
123913,Biotechnology,378936.0,2005.0,Alive / Active,1
124252,Healthcare Software,120440.0,2010.0,Alive / Active,1
124304,Medical Devices & Equipment,58016.0,2000.0,Alive / Active,1
124403,Internet Software & Services,316755.0,2010.0,Alive / Active,1
124736,Medical Facilities & Services,317721.0,2001.0,Alive / Active,1
124909,Pharmaceuticals / Drugs,26965.0,2001.0,IPO / Went public,0
124943,Internet Software & Services,318289.0,2010.0,Alive / Active,1
125197,Medical Devices & Equipment,318942.0,2007.0,Acquired,0
125370,Healthcare Software,319517.0,2009.0,Alive / Active,1
125382,Medical Facilities & Services,319560.0,2000.0,IPO / Went public,0
125505,Pharmaceuticals / Drugs,319968.0,2000.0,Alive / Active,1
125517,Biotechnology,297179.0,2007.0,Alive / Active,1
125646,Medical Devices & Equipment,306500.0,2009.0,Alive / Active,1
126199,Disease Diagnosis,321718.0,2005.0,IPO / Went public,0
126375,Drug Development,561341.0,2000.0,Alive / Active,1
126413,Mobile Software & Services,266374.0,2010.0,Alive / Active,1
126419,Biotechnology,322317.0,2006.0,Alive / Active,1
126582,Pharmaceuticals / Drugs,322675.0,2001.0,Alive / Active,1
126683,Internet Software & Services,489527.0,2009.0,Alive / Active,1
126845,Medical Facilities & Services,323402.0,2007.0,Alive / Active,1
126951,Drug Delivery,27179.0,2007.0,Alive / Active,1
126966,Drug Development,300039.0,2010.0,Acquired,0
126985,Biotechnology,323944.0,2009.0,Alive / Active,1
127125,Medical Devices & Equipment,246980.0,2010.0,Alive / Active,1
127632,Medical Devices & Equipment,302948.0,2008.0,Alive / Active,1
127758,Internet Software & Services,325484.0,2009.0,IPO / Went public,0
127802,Healthcare Software,325658.0,2010.0,IPO / Went public,0
127971,Biotechnology,325966.0,2008.0,IPO / Went public,0
128052,Medical Equipment & Supplies,326176.0,2009.0,Acquired,0
128175,Mobile Software & Services,326445.0,2008.0,Alive / Active,1
128178,Medical Devices & Equipment,323117.0,2005.0,Alive / Active,1
128339,Healthcare Software,326788.0,2003.0,Alive / Active,1
128560,Drug Development,327358.0,2001.0,Alive / Active,1
128699,Biotechnology,327664.0,2010.0,Alive / Active,1
128700,Biotechnology,321376.0,2006.0,Alive / Active,1
128722,Medical Facilities & Services,272183.0,2002.0,Alive / Active,1
129367,Biotechnology,405933.0,2009.0,Alive / Active,1
129422,Medical Facilities & Services,329708.0,2008.0,Alive / Active,1
129443,Healthcare Software,227967.0,2010.0,Alive / Active,1
129568,Medical Devices & Equipment,334830.0,2010.0,Alive / Active,1
129591,Biotechnology,330214.0,2007.0,IPO / Went public,0
129736,Drug Delivery,279500.0,2010.0,Alive / Active,1
129795,Pharmaceuticals / Drugs,330734.0,2009.0,Alive / Active,1
129869,Biotechnology,331141.0,2007.0,IPO / Went public,0
129919,Drug Development,331232.0,2002.0,Alive / Active,1
130010,Biotechnology,331587.0,2010.0,Alive / Active,1
130053,Medical Facilities & Services,331730.0,2007.0,Alive / Active,1
130099,Biotechnology,331959.0,2008.0,Alive / Active,1
130141,Drug Development,331202.0,2004.0,IPO / Went public,0
130185,Biotechnology,332358.0,2008.0,Alive / Active,1
130237,Medical Devices & Equipment,54858.0,2008.0,Acquired,0
130365,Medical Devices & Equipment,335025.0,2004.0,Acquired,0
130437,Biotechnology,333000.0,2008.0,Alive / Active,1
130688,Medical Facilities & Services,319205.0,2001.0,IPO / Went public,0
130708,Pharmaceuticals / Drugs,333845.0,2010.0,Acquired,0
130728,Biotechnology,333850.0,2001.0,Alive / Active,1
130773,Pharmaceutical Distribution & Wholesale…,34755.0,2004.0,Alive / Active,1
130812,Medical Devices & Equipment,334131.0,2003.0,Alive / Active,1
130856,Drug Manufacturing,334273.0,2010.0,Acquired,0
130864,Pharmaceuticals / Drugs,334321.0,2010.0,IPO / Went public,0
130924,Medical Facilities & Services,334401.0,2005.0,Alive / Active,1
131040,Drug Manufacturing,334847.0,2002.0,Acquired,0
131225,Biotechnology,335331.0,2005.0,Alive / Active,1
131520,Pharmaceuticals / Drugs,20371.0,2000.0,Alive / Active,1
131645,Medical Facilities & Services,336579.0,2002.0,Alive / Active,1
131724,Medical Devices & Equipment,336834.0,2010.0,Alive / Active,1
131818,Healthcare Software,337004.0,2010.0,Alive / Active,1
132051,Pharmaceuticals / Drugs,337552.0,2008.0,Alive / Active,1
132388,Medical Devices & Equipment,18003.0,2007.0,IPO / Went public,0
132446,Medical Devices & Equipment,339259.0,2009.0,Alive / Active,1
132457,Health & Wellness (non-internet/mobile)…,245626.0,2005.0,Alive / Active,1
132499,Drug Development,339488.0,2007.0,IPO / Went public,0
132542,Internet Software & Services,339667.0,2010.0,Alive / Active,1
132600,Biotechnology,337799.0,2010.0,Alive / Active,1
132807,Medical Facilities & Services,346403.0,2009.0,Alive / Active,1
133145,Internet Software & Services,347729.0,2010.0,Alive / Active,1
133191,Disease Diagnosis,93124.0,2010.0,Alive / Active,1
133472,Drug Development,349423.0,2002.0,Acquired,0
133620,Biotechnology,350359.0,2009.0,Alive / Active,1
133750,Health & Wellness (non-internet/mobile)…,427523.0,2001.0,Alive / Active,1
133871,Medical Devices & Equipment,315647.0,2009.0,Acquired,0
133919,Internet Software & Services,351605.0,2010.0,Alive / Active,1
133935,Health & Wellness (non-internet/mobile)…,351735.0,2003.0,Alive / Active,1
133948,Medical Facilities & Services,352215.0,2004.0,Alive / Active,1
133950,Medical Devices & Equipment,353020.0,2008.0,Alive / Active,1
133954,Medical Facilities & Services,353033.0,2002.0,Alive / Active,1
133963,Drug Discovery,351949.0,2002.0,Alive / Active,1
134114,Internet Software & Services,352441.0,2010.0,Alive / Active,1
134179,Drug Manufacturing,352770.0,2000.0,Alive / Active,1
134385,Medical Devices & Equipment,353709.0,2008.0,Alive / Active,1
134873,Pharmaceuticals / Drugs,355593.0,2006.0,Alive / Active,1
134999,Medical Devices & Equipment,356078.0,2010.0,Alive / Active,1
135056,Pharmaceuticals / Drugs,356326.0,2010.0,IPO / Went public,0
135069,Medical Devices & Equipment,356426.0,2010.0,Alive / Active,1
135096,Internet Software & Services,356517.0,2007.0,Alive / Active,1
135244,Medical Facilities & Services,364881.0,2002.0,Alive / Active,1
135334,Pharmaceuticals / Drugs,357586.0,2004.0,Alive / Active,1
135463,Biotechnology,144528.0,2010.0,Alive / Active,1
135464,Medical Facilities & Services,358757.0,2003.0,Alive / Active,1
135521,Biotechnology,358612.0,2010.0,Alive / Active,1
135545,Biotechnology,358649.0,2009.0,Acquired,0
135602,Pharmaceuticals / Drugs,358824.0,2001.0,Acquired,0
135864,Medical Devices & Equipment,362632.0,2005.0,Acquired,0
135913,Healthcare Software,360531.0,2009.0,Alive / Active,1
135951,Drug Discovery,360276.0,2009.0,Alive / Active,1
136109,Biotechnology,360644.0,2009.0,Alive / Active,1
136261,Medical Devices & Equipment,361213.0,2010.0,IPO / Went public,0
136277,Internet Software & Services,361327.0,2010.0,Alive / Active,1
136282,Mobile Software & Services,361395.0,2009.0,Alive / Active,1
136398,Biotechnology,1813.0,2002.0,Alive / Active,1
136536,Biotechnology,350819.0,2009.0,Alive / Active,1
136556,Biotechnology,362211.0,2004.0,Alive / Active,1
136678,Disease Diagnosis,373685.0,2008.0,Alive / Active,1
136750,Pharmaceuticals / Drugs,333327.0,2004.0,IPO / Went public,0
136824,Drug Development,363239.0,2007.0,Alive / Active,1
137007,Internet Software & Services,79648.0,2000.0,Alive / Active,1
137016,Medical Devices & Equipment,239945.0,2006.0,Alive / Active,1
137043,Medical Devices & Equipment,330576.0,2000.0,IPO / Went public,0
137097,Biotechnology,365582.0,2009.0,Alive / Active,1
137119,Medical Devices & Equipment,364339.0,2005.0,Alive / Active,1
137190,Health & Wellness (non-internet/mobile)…,364596.0,2006.0,Alive / Active,1
137257,Disease Diagnosis,364560.0,2004.0,IPO / Went public,0
137405,Medical Devices & Equipment,257643.0,2008.0,Alive / Active,1
137541,Drug Manufacturing,365750.0,2007.0,IPO / Went public,0
137613,Internet Software & Services,447689.0,2009.0,Alive / Active,1
137692,Medical Devices & Equipment,580954.0,2004.0,Alive / Active,1
137915,Medical Facilities & Services,366312.0,2000.0,Alive / Active,1
137922,Drug Manufacturing,366395.0,2005.0,IPO / Went public,0
138014,Drug Manufacturing,91174.0,2001.0,IPO / Went public,0
138098,Drug Development,367036.0,2009.0,Alive / Active,1
138107,Drug Delivery,99926.0,2004.0,Alive / Active,1
138177,Medical Devices & Equipment,74786.0,2004.0,Alive / Active,1
138202,Drug Development,367655.0,2009.0,Alive / Active,1
138285,Medical Facilities & Services,356764.0,2010.0,Alive / Active,1
138431,Medical Equipment & Supplies,429098.0,2010.0,IPO / Went public,0
138722,Biotechnology,370135.0,2009.0,Acquired,0
138916,Pharmaceutical Distribution & Wholesale…,370661.0,2002.0,Alive / Active,1
138952,Healthcare Software,158403.0,2010.0,Alive / Active,1
138987,Drug Development,17972.0,2006.0,IPO / Went public,0
139104,Medical Facilities & Services,96004.0,2010.0,Alive / Active,1
139164,Health & Wellness (non-internet/mobile)…,371452.0,2005.0,Alive / Active,1
139187,Internet Software & Services,363867.0,2010.0,Alive / Active,1
139424,Pharmaceutical Distribution & Wholesale…,352151.0,2002.0,Alive / Active,1
139511,Medical Devices & Equipment,373100.0,2007.0,Alive / Active,1
139654,Biotechnology,373707.0,2004.0,Alive / Active,1
139690,Drug Development,238099.0,2008.0,Alive / Active,1
139799,Medical Facilities & Services,374294.0,2005.0,IPO / Went public,0
139869,Medical Facilities & Services,377086.0,2001.0,Alive / Active,1
139902,Medical Facilities & Services,374881.0,2005.0,Alive / Active,1
140101,Drug Development,339786.0,2010.0,Alive / Active,1
140132,Biotechnology,375855.0,2002.0,Alive / Active,1
140198,Medical Facilities & Services,375988.0,2010.0,Alive / Active,1
140199,Medical Devices & Equipment,87621.0,2007.0,Alive / Active,1
